trade_id,symbol,row,bar_entry,date_entry,bar_exit,date_exit,hold_bars,era,year_entry,exit_reason,pct_mom,mom_raw,pct_mom_exit,price_close,price_open_fill,price_close_exit,dv,dv_pct,beta,half_spread_PUB_bp,half_spread_PB_bp,members_at_entry,pct_rsi,pct_rev_5,pct_rev_21,pct_dist_52w_high,pct_max_ret_21,pct_park_vol_21,pct_amihud_21,pct_cs_spread,pct_trailing_return,pnl_hedged_bp,pnl_unhedged_bp,pnl_market_bp,mfe_bp,mae_bp,bars_to_mfe,bars_to_mae,two_c_PUB_bp,two_c_PB_bp,pnl_net_PUB_bp,pnl_net_PB_bp,status_meta,delist_date
503,OLN,1032,1941,2017-09-19,1995,2017-12-05,55,1,2017,rank,95.169492,0.46314,79.07563,33.71,33.5,34.96,62694975.186032,65.660112,1.571662,21.186957,0.0,58,84.830508,96.355932,89.067797,88.389831,74.661017,76.016949,46.186441,55.0,81.949153,113.28063898,541.66153705,428.38089807,813.186824,-69.100869,40,54,58.114611,104.491084,55.1660284,8.78955525,survived,
504,RNG,1180,1941,2017-09-19,2806,2021-02-26,866,1,2017,rank,95.847458,0.490501,77.504244,41.15,41.3,378.16,25081705.516667,38.132022,1.220643,50.476446,0.0,58,52.627119,7.372881,74.491525,69.067797,87.542373,83.135593,67.033898,95.338983,93.135593,20267.02129522,26562.58843916,6295.56714395,22015.9651,-588.391548,667,6,97.875073,115.191833,20169.1462221,20151.82946252,survived,
505,PENN,1069,1942,2017-09-20,2185,2018-09-07,244,1,2017,rank,95.169492,0.448836,77.288428,22.79,22.86,32.1,19437212.977064,31.434599,1.284671,32.632136,0.0,58,81.101695,56.355932,86.694915,88.220339,73.135593,59.915254,70.762712,82.288136,86.694915,2252.58806123,3871.12956862,1618.54150739,3648.984992,-245.356154,205,11,64.226922,4.387889,2188.3611396,2248.20017181,survived,
506,PGR,1079,1945,2017-09-25,2052,2018-02-28,108,1,2017,rank,95.177665,0.445686,75.170648,48.0,47.93,57.58,156819177.863334,85.042135,0.434078,20.578949,0.0,59,57.275804,88.240271,20.558376,81.472081,75.549915,58.629442,15.651438,50.0,53.722504,1513.63853852,2119.66956254,606.03102402,1562.607765,-235.606752,107,18,57.968665,32.216287,1455.66987307,1481.42225109,survived,
507,SCCO,1215,1948,2017-09-28,1968,2017-10-26,21,1,2017,rank,95.508475,0.484909,79.610829,39.62,38.74,43.22,31727240.679083,45.422535,1.077527,17.193362,35.781702,59,18.559322,12.118644,5.0,54.491525,18.559322,57.372881,56.355932,39.237288,39.067797,1017.8468479,1113.14348957,95.29664167,1219.513853,132.244233,19,3,40.659184,38.30568,977.18766343,979.54116815,survived,
508,BLUE,194,1950,2017-10-02,2180,2018-08-30,231,1,2017,rank,95.685279,0.487254,79.568966,125.45,132.0,176.0,92611149.527626,74.15493,3.236734,78.052653,307.994417,60,65.059222,94.162437,97.546531,67.258883,98.730964,97.884941,44.754653,99.746193,99.746193,2463.67424245,4041.56862961,1577.89438716,5439.400099,-582.378236,111,4,143.760976,412.828613,2319.91326652,2050.84562953,delisted,2025-06-02
509,KFY,773,1951,2017-10-03,2055,2018-03-05,105,1,2017,rank,95.16129,0.461635,79.642249,39.99,40.32,42.45,11426444.458889,15.56338,1.361141,20.312747,3.935278,61,95.500849,86.502547,97.70798,99.066214,97.028862,81.239389,85.483871,47.962649,95.670628,134.60076027,629.16254316,494.56178289,728.192656,-339.461585,36,63,49.665956,56.069142,84.93480439,78.5316185,survived,
510,CSTM,356,1952,2017-10-04,2155,2018-07-26,204,1,2017,rank,95.861486,0.499348,77.633851,10.9,10.6,12.95,14516862.601587,22.464789,1.426626,56.5319,0.0,61,38.091216,90.456081,2.956081,40.625,78.125,95.35473,97.381757,96.199324,48.226351,1595.87649965,2867.65506161,1271.77856196,2353.649686,-1083.544192,83,31,106.16152,159.550337,1489.71497978,1436.32616244,survived,
511,COL,322,1954,2017-10-06,1999,2017-12-11,46,1,2017,ineligible,95.00846,0.445234,,132.62,132.98,134.52,359553393.951589,95.140845,0.35223,10.643616,5.22919,61,79.27242,63.874788,32.741117,77.918782,1.099831,0.592217,1.607445,8.883249,48.646362,-110.74840357,142.03147507,252.77987864,307.581146,-268.824611,20,39,21.598136,9.513722,-132.34653916,-120.26212556,delisted,2018-11-26
512,X,1543,1954,2017-10-06,1964,2017-10-20,11,1,2017,rank,95.177665,0.445515,69.510135,26.05,26.4,28.43,332949581.310161,94.577465,1.649538,44.510531,0.0,61,46.78511,87.901861,8.544839,6.514382,67.597293,90.101523,13.451777,92.13198,85.36379,741.23676972,785.57745179,44.34068207,741.23677,-544.116478,11,3,81.692694,98.46073,659.54407531,642.77603939,delisted,2025-06-18
513,FMI,538,1956,2017-10-10,1960,2017-10-16,5,1,2017,ineligible,97.043919,0.56543,96.706081,44.0,45.8,44.4,6328093.77381,0.633803,1.488498,22.073277,161.06123,58,82.85473,99.746622,77.111486,69.679054,98.057432,92.314189,99.408784,55.320946,93.158784,-283.21757926,-299.50928213,-16.29170287,-145.349848,-376.957377,2,1,57.879387,163.333957,-341.09696649,-446.55153649,delisted,2018-08-10
514,ENTG,467,1958,2017-10-12,2116,2018-05-31,159,1,2017,rank,95.35473,0.493689,79.401709,29.3,29.0,35.1,20605427.888095,33.309859,1.991351,34.648836,42.351447,58,67.14527,37.415541,72.888514,86.233108,75.760135,70.35473,67.314189,85.726351,91.807432,1528.84743505,2392.14842114,863.30098609,2520.229619,-210.569506,113,37,58.099927,78.659276,1470.74750759,1450.18815932,survived,
515,NBIS,948,1960,2017-10-16,2029,2018-01-25,70,1,2017,rank,95.35473,0.523326,79.915254,31.89,32.5,38.4,87794432.338095,72.143865,1.522458,33.39283,0.0,59,29.983108,41.469595,33.192568,57.179054,76.435811,82.685811,47.719595,83.699324,55.320946,923.15792344,1789.86326,866.70533656,923.157923,-599.27853,70,48,61.029053,3.135779,862.12887039,920.0221442,survived,
516,ALB,54,1964,2017-10-20,2028,2018-01-24,65,1,2017,rank,95.00846,0.499354,79.237288,140.78,140.7,112.4,169468172.502858,87.03966,1.603553,21.808482,17.269445,58,80.287648,71.658206,50.0,84.686971,64.551607,53.891709,16.694915,52.707276,93.147208,-2939.32443831,-2107.97737268,831.34706563,414.168063,-2939.324438,14,65,48.271055,17.979773,-2987.59549363,-2957.30421111,survived,
517,FMI,538,1964,2017-10-20,1968,2017-10-26,5,1,2017,ineligible,96.362098,0.546893,94.839255,41.1,42.0,41.65,6402493.633333,0.070822,1.499522,30.587925,0.0,58,28.341794,1.77665,77.411168,35.279188,98.22335,95.516074,99.745763,78.087986,62.182741,41.93464545,-76.0884893,-118.02313475,41.934645,-244.521596,5,2,72.261662,2.43309,-30.32701684,39.50155542,delisted,2018-08-10
518,NKTR,974,1966,2017-10-24,2233,2018-11-14,268,1,2017,rank,95.177665,0.519632,78.473413,24.14,24.58,37.65,24265479.598571,37.234043,2.937735,48.289537,77.485246,58,66.751269,91.962775,89.763113,77.411168,77.580372,93.824027,76.355932,95.34687,96.869712,7251.66026928,7807.59316115,555.93289187,15461.126085,-431.918083,105,7,143.560927,139.743067,7108.09934229,7111.91720204,collapsed,
519,FORM,548,1971,2017-10-31,2015,2018-01-04,45,1,2017,rank,96.525424,0.604061,78.52292,18.2,18.05,16.3,10946501.03619,14.497878,1.409878,40.356013,0.0,52,89.915254,77.20339,85.169492,96.864407,53.135593,70.932203,90.747029,91.101695,90.59322,-1324.71646689,-706.83926765,617.87719924,65.46894,-2012.702874,1,30,121.260936,59.556267,-1445.97740315,-1384.2727337,survived,
520,PRLB,1116,1971,2017-10-31,2257,2018-12-20,287,1,2017,rank,96.016949,0.591405,79.844291,87.25,86.5,106.76,10515219.700794,12.942008,1.746025,19.705812,72.611772,52,83.135593,89.915254,88.050847,68.220339,95.169492,74.491525,89.898132,40.932203,92.966102,3157.45215043,2784.1289373,-373.32321313,5373.046071,-223.493741,220,8,73.605164,150.935473,3083.84698647,3006.51667704,survived,
521,ARNA,110,1974,2017-11-03,2242,2018-11-28,269,1,2017,rank,95.508475,0.612479,79.08778,28.56,27.83,40.56,11746330.638571,15.226629,1.216729,57.347677,51.061274,53,79.745763,85.0,89.237288,75.169492,82.966102,87.542373,89.745763,98.559322,89.237288,4873.43553047,5678.07166743,804.63613696,5765.223689,-773.169199,145,8,118.197668,54.562674,4755.23786213,4818.87285624,delisted,2022-03-15
522,ESIO,483,1975,2017-11-06,2205,2018-10-05,231,1,2017,rank,99.746193,1.167605,76.333907,23.05,22.2,15.82,8893396.749921,8.852691,0.555073,29.248267,0.0,55,98.730964,99.915398,99.915398,67.428088,99.915398,97.884941,98.392555,68.950931,99.915398,-2856.52954752,-1709.85810354,1146.67144398,1874.312121,-3397.377956,14,165,63.777447,4.338395,-2920.30699485,-2860.86794231,delisted,2019-02-01
523,GGAL,586,1975,2017-11-06,2117,2018-06-01,143,1,2017,rank,95.34687,0.608585,76.535836,54.44,52.77,42.23,26317701.210317,39.589235,0.719731,47.090009,133.588133,55,36.463621,13.790186,35.448393,43.57022,87.394247,73.519459,70.304569,94.670051,89.255499,-2532.47812634,-1570.17393822,962.30418812,2581.63274,-2650.913354,50,140,126.148318,135.425018,-2658.62644469,-2667.90314401,survived,
524,BMA,195,1980,2017-11-13,2040,2018-02-09,61,1,2017,rank,95.692568,0.557521,78.412969,113.97,116.48,94.84,27362997.574603,40.607345,0.576008,36.191704,0.0,53,30.320946,40.793919,22.381757,37.077703,92.820946,83.361486,79.138514,78.800676,83.530405,-1972.71846418,-1758.90762468,213.8108395,227.512349,-1972.718464,21,61,59.015748,23.07012,-2031.73421199,-1995.78858436,survived,
525,FMI,538,1980,2017-11-13,1981,2017-11-14,2,1,2017,ineligible,98.226351,0.725937,98.217317,50.45,49.85,48.05,6591494.607937,0.353107,2.350272,48.66689,56.874243,53,68.834459,8.192568,91.807432,42.483108,99.239865,97.043919,99.408784,93.665541,98.057432,-331.58621454,-355.35744995,-23.77123541,94.448209,-331.586215,1,2,100.108895,233.883665,-431.69510929,-565.46987948,delisted,2018-08-10
526,TEO,1353,1980,2017-11-13,1991,2017-11-29,12,1,2017,ineligible,95.185811,0.549621,96.192893,32.56,33.04,34.88,6869947.587936,1.90678,-0.698426,40.74212,64.44013,53,57.347973,35.89527,78.125,75.760135,88.260135,76.60473,97.550676,86.064189,75.084459,255.75228719,576.6661993,320.9139121,384.806095,-643.620237,8,2,88.965321,124.813154,166.786966,130.93913284,survived,
527,WUBA,1538,1980,2017-11-13,2157,2018-07-30,178,1,2017,rank,97.888514,0.672394,79.015544,73.0,70.07,66.39,93685690.602381,73.234463,1.43459,38.767181,98.872008,53,78.462838,64.442568,78.462838,91.469595,63.935811,76.097973,46.875,82.85473,49.577703,-1182.73508542,59.10934739,1241.84443281,2111.536096,-1950.560492,116,171,104.84844,100.241871,-1287.58352556,-1282.97695687,delisted,2020-09-17
528,WYNN,1542,1982,2017-11-15,2140,2018-07-05,159,1,2017,rank,95.33107,0.552269,77.405498,151.62,152.5,154.84,244504719.309842,92.008487,0.799182,23.67516,0.0,52,83.106961,68.505942,77.843803,87.521222,73.259762,35.398981,9.252971,42.190153,68.336163,-600.95800625,665.71382401,1266.67183026,2175.684383,-682.546178,121,158,54.845352,0.659544,-655.80335864,-601.61754985,survived,
529,AMX,78,1986,2017-11-21,2013,2018-01-02,28,1,2017,rank,95.338983,0.535735,78.071672,17.35,17.04,17.48,49218269.419207,57.556497,1.115774,27.655102,34.634032,53,17.542373,22.457627,8.898305,38.050847,31.779661,57.372881,51.610169,53.135593,23.474576,-177.51274113,269.74381787,447.25655901,282.04841,-374.803576,3,23,56.028841,79.201179,-233.54158178,-256.71391977,survived,
530,DATA,391,1987,2017-11-22,2036,2018-02-05,50,1,2017,rank,95.169492,0.515892,69.812925,69.43,69.68,80.12,59015827.636033,63.101983,0.543403,41.478576,0.0,54,3.474576,6.525424,6.694915,31.271186,25.0,60.59322,32.966102,86.864407,16.525424,1371.62727106,1485.38187678,113.75460571,1500.856289,-389.976472,49,30,74.482356,1.4403,1297.14491545,1370.18697148,delisted,2019-08-19
531,FMI,538,1988,2017-11-24,2138,2018-07-02,151,1,2017,ineligible,97.372881,0.595983,,49.4,50.0,136.7,6628516.271429,0.070721,1.944017,50.47495,87.043293,55,57.542373,53.813559,96.694915,42.627119,98.559322,96.525424,99.576271,92.966102,98.220339,10613.18234448,11440.10170558,826.9193611,10674.901596,-106.976159,148,1,74.250095,89.067907,10538.93224924,10524.11443749,delisted,2018-08-10
532,DQ,430,1992,2017-11-30,2163,2018-08-07,172,1,2017,rank,97.546531,0.640328,77.844828,54.58,52.12,40.3,7328457.92746,2.758133,2.331535,87.224698,0.0,54,81.472081,99.069374,99.069374,63.874788,93.485618,97.038917,99.069374,99.576988,99.746193,-1611.67413558,-530.19686856,1081.47726702,3475.3312,-3223.462189,119,142,133.230367,209.487754,-1744.90450262,-1821.16188947,survived,
533,INXN,720,1994,2017-12-04,2133,2018-06-25,140,1,2017,rank,95.523649,0.538407,79.401709,55.23,57.86,62.35,17068176.960159,24.929379,-0.112355,35.938671,0.0,54,62.922297,25.591216,54.814189,79.476351,10.726351,29.64527,66.638514,80.152027,85.219595,281.30215851,910.6109787,629.30882019,1232.315141,-525.946165,104,54,60.886884,44.084428,220.41527496,237.21773012,delisted,2020-03-13
534,QLYS,1141,1994,2017-12-04,2229,2018-11-08,236,1,2017,rank,96.030405,0.566139,78.717949,56.45,59.1,76.63,15268837.23254,21.257062,0.980412,63.027643,0.0,54,42.989865,4.138514,66.469595,53.800676,45.35473,82.685811,75.591216,96.875,88.597973,2604.3782121,3208.98518946,604.60697736,4424.28,-369.330091,158,1,142.926664,222.324831,2461.45154797,2382.05338114,survived,
535,ILMN,705,1997,2017-12-07,2019,2018-01-10,23,1,2017,rank,95.03367,0.503791,77.20339,214.67,214.08,242.59,154877957.96315,84.229137,0.880866,17.736257,0.0,53,41.498316,5.639731,57.491582,53.956229,74.326599,54.461279,21.464646,25.841751,56.144781,822.27226794,1293.80380494,471.531537,822.272268,-263.944267,23,13,40.069951,79.735348,782.20231684,742.53692025,survived,
536,SBAC,1210,1997,2017-12-07,2073,2018-03-29,77,1,2017,rank,95.20202,0.519397,76.105442,166.68,166.09,170.92,176903333.822856,86.350778,0.124974,21.307955,37.527911,53,58.501684,33.249158,50.589226,71.127946,34.76431,46.548822,18.939394,39.983165,81.565657,130.72625161,379.30074847,248.57449686,261.944486,-1252.228596,74,25,53.408463,112.6781,77.3177887,18.04815181,survived,
537,LYV,852,2001,2017-12-13,2088,2018-04-20,88,1,2017,rank,95.338983,0.509784,79.846939,42.69,42.9,39.25,83560384.459365,70.268362,0.755161,21.330734,44.858993,50,14.830508,26.355932,12.79661,48.389831,44.830508,51.101695,36.355932,41.610169,36.355932,-987.93395259,-677.68249912,310.25145347,974.125761,-1435.691963,48,75,50.747663,47.201462,-1038.68161541,-1035.13541488,survived,
538,DHI,410,2003,2017-12-15,2069,2018-03-23,67,1,2017,rank,95.663265,0.514471,77.411168,50.58,50.48,43.3,188181385.602697,88.064972,0.593494,23.620147,0.0,52,89.030612,62.159864,69.812925,88.35034,36.139456,39.20068,13.010204,53.146259,93.282313,-1375.30649622,-1407.7691604,-32.46266418,138.02697,-1947.561471,12,53,47.54533,24.236563,-1422.85182574,-1399.54305888,survived,
539,PHM,1083,2003,2017-12-15,2057,2018-03-07,55,1,2017,rank,95.323129,0.509358,77.768313,33.43,33.27,29.62,140602669.615953,82.415254,0.923895,22.494454,0.0,52,64.880952,32.227891,60.629252,73.384354,17.261905,31.547619,20.153061,48.384354,94.302721,-1447.04650127,-1082.58566864,364.46083262,22.305843,-1761.181917,16,50,43.893468,3.128388,-1490.93996909,-1450.1748892,survived,
540,NTES,1000,2006,2017-12-20,2019,2018-01-10,14,1,2017,rank,95.462329,0.527886,79.745763,362.43,361.58,334.9,465082327.856032,96.398305,2.503147,53.039699,0.0,53,87.414384,90.496575,21.660959,72.688356,94.263699,88.099315,8.304795,94.606164,97.517123,-965.35718767,-750.09717731,215.26001036,259.967788,-965.357188,2,14,83.53775,39.507465,-1048.8949372,-1004.86465313,survived,
541,RHT,1166,2009,2017-12-26,2173,2018-08-21,165,1,2017,rank,96.495726,0.611059,79.913793,120.61,122.27,140.18,199692893.051428,88.629944,0.686579,16.604554,40.495772,54,21.111111,4.017094,19.91453,56.666667,25.213675,62.478632,19.059829,22.307692,41.452991,645.0564658,1684.93488619,1039.87842039,3158.088772,-213.410813,93,5,48.589847,54.57863,596.46661877,590.47783549,delisted,2019-07-08
542,TEO,1353,2010,2017-12-27,2071,2018-03-27,62,1,2017,ineligible,97.179487,0.658559,89.237288,37.24,37.58,31.1,7202384.500794,1.483051,0.054522,47.150323,90.219274,55,80.769231,72.735043,83.333333,68.803419,66.752137,83.846154,93.076923,92.222222,83.333333,-870.65407134,-1048.08702434,-177.43295299,224.376884,-1357.185466,10,46,79.346599,92.904558,-950.00067078,-963.55862949,survived,
543,GSM,620,2015,2018-01-04,2034,2018-02-01,20,1,2018,rank,95.315162,0.552331,77.295918,16.63,16.78,14.76,9679389.764444,8.110014,1.668749,33.445026,0.0,54,50.170358,56.132879,60.221465,55.962521,75.72402,85.60477,95.655877,80.153322,63.62862,-1442.84212841,-1257.11628961,185.7258388,-72.108162,-1633.524689,1,19,85.426834,143.157208,-1528.26896202,-1585.99933627,survived,
544,OC,1016,2016,2018-01-05,2068,2018-03-22,53,1,2018,rank,95.670628,0.553785,79.780034,94.42,94.25,79.08,98574645.530953,74.364407,1.393542,12.324095,0.0,54,80.730051,62.054329,61.205433,81.409168,30.98472,37.096774,34.380306,11.290323,80.050934,-1408.86088531,-1646.19080437,-237.32991906,26.500508,-1513.160983,9,50,41.048797,1.059098,-1449.90968263,-1409.91998296,survived,
545,FIVE,531,2019,2018-01-10,2401,2019-07-19,383,1,2018,rank,95.323129,0.545757,79.152249,65.76,67.16,125.41,64253858.322858,64.759887,1.535347,36.493321,42.193889,54,36.309524,18.452381,35.119048,45.493197,79.336735,91.071429,49.234694,84.268707,81.887755,6525.29879364,7458.59586122,933.29706758,7922.295568,-576.585577,326,17,74.932207,52.722296,6450.36658694,6472.5764972,survived,
546,BB,154,2028,2018-01-24,2094,2018-04-30,67,1,2018,rank,95.34687,0.534663,72.998296,13.25,13.6,10.47,68653079.824451,64.759887,1.337926,32.083177,0.299634,53,51.522843,7.360406,82.825719,42.216582,97.546531,93.485618,49.323181,77.241963,92.808799,-1946.41761403,-2409.49662823,-463.0790142,288.796108,-2062.170931,43,52,67.150808,10.10817,-2013.56842253,-1956.52578398,survived,
547,NSP,997,2028,2018-01-24,2058,2018-03-08,31,1,2018,rank,95.516074,0.536493,79.301533,59.9,61.15,68.8,14040896.747619,16.878531,0.972942,37.463472,86.405761,53,43.739425,58.967851,31.725888,70.981387,85.7022,83.840948,91.455161,86.379019,39.847716,1637.96336457,1281.99604415,-355.96732042,1697.660387,-151.254164,30,1,85.216197,97.286159,1552.74716765,1540.67720519,survived,
548,XLRN,1546,2029,2018-01-25,2054,2018-03-02,26,1,2018,rank,96.186441,0.530125,79.91453,43.82,43.75,41.91,11871593.539206,12.641243,1.998305,41.74648,36.70029,53,30.254237,5.0,39.745763,39.745763,76.186441,95.338983,92.457627,90.423729,92.966102,236.37302775,-315.49817684,-551.8712046,645.927348,-422.356792,22,8,104.077424,38.982353,132.2956042,197.39067452,delisted,2021-11-22
549,NTRI,1002,2031,2018-01-29,2045,2018-02-16,15,1,2018,rank,95.516074,0.502418,79.845626,43.8,44.5,42.6,23066049.488492,32.602546,1.485563,30.438468,0.0,54,1.269036,5.329949,0.761421,5.160745,31.049069,91.285956,78.257191,68.612521,6.514382,-20.80245512,-411.01207755,-390.20962243,302.471719,-139.099572,6,4,96.021918,55.55507,-116.82437315,-76.35752548,delisted,2019-03-08
550,RVNC,1200,2031,2018-01-29,2113,2018-05-25,83,1,2018,rank,97.208122,0.594532,78.034188,34.1,33.3,31.15,18226966.668254,24.964639,0.031262,68.227535,109.093929,54,22.250423,19.543147,7.191201,32.910321,81.302876,93.993232,92.301184,98.900169,90.947547,-294.36675627,-373.84434411,-79.47758784,587.104927,-1222.927754,31,62,120.340966,112.02648,-414.7077224,-406.39323634,collapsed,
551,WRLD,1531,2031,2018-01-29,2101,2018-05-09,71,1,2018,rank,95.177665,0.494489,66.129032,112.47,114.51,106.36,8626985.991349,4.314003,2.258184,52.636466,258.885346,54,99.069374,99.915398,99.576988,72.335025,99.576988,98.392555,99.576988,95.177665,99.069374,-399.60238329,-610.05131705,-210.44893376,539.572642,-761.736855,4,62,111.188244,315.86118,-510.79062705,-715.46356357,survived,
552,ABBV,7,2032,2018-01-30,2092,2018-04-26,61,1,2018,ineligible,95.169492,0.491541,,115.88,119.42,97.44,503672594.650319,96.246459,1.042923,33.991834,0.0,54,98.898305,98.728814,98.220339,69.237288,97.372881,82.627119,5.847458,77.542373,97.372881,-1453.41611229,-1709.07946524,-255.66335295,424.367574,-2138.902834,19,47,79.326007,3.41392,-1532.74211971,-1456.83003195,survived,
553,CACC,243,2035,2018-02-02,2135,2018-06-27,101,1,2018,rank,95.323129,0.521933,79.74359,319.13,325.2,351.0,70137628.199683,64.751773,1.242545,15.79991,0.0,54,20.663265,1.615646,30.527211,28.996599,51.105442,58.248299,44.132653,15.221088,44.132653,714.50520234,882.80616831,168.30096597,1068.080914,-141.227576,77,2,43.734555,7.801665,670.77064712,706.70353765,survived,
554,INGN,711,2037,2018-02-06,2252,2018-12-13,216,1,2018,rank,96.683673,0.600734,78.87931,118.95,115.03,133.03,17496601.792222,23.508523,0.728636,52.845133,85.233528,54,78.656463,46.343537,65.731293,71.343537,59.608844,87.159864,84.268707,95.323129,57.227891,2300.96319338,2518.43720287,217.47400949,8198.266551,4.888658,154,7,141.468794,86.074217,2159.49439955,2214.88897634,collapsed,
555,CPRI,333,2039,2018-02-08,2227,2018-11-06,189,1,2018,rank,95.663265,0.565264,75.900515,60.03,65.84,57.45,130678530.704762,78.733997,0.74607,34.807291,0.0,56,92.772109,92.431973,79.846939,92.772109,28.656463,64.710884,25.085034,75.42517,83.248299,-1389.26409664,-904.65268704,484.6114096,588.699715,-1671.930138,134,78,75.565918,1.665834,-1464.83001464,-1390.92993039,survived,
